Red bell pepper,Soup,1813
Saffron,Salted butter,73
Saffron,Sesame,4
Saffron,Soft-necked garlic,124
Saffron,Soup,72
Salted butter,Sesame,143
Salted butter,Soft-necked garlic,3280
Salted butter,Soup,1579
Sesame,Soft-necked garlic,902
Sesame,Soup,138
Soft-necked garlic,Soup,2185
Allium,Apple,463
Allium,Apricot,102
Allium,Common grape,386
Allium,Cumin,2171
Allium,Fenugreek,521
Allium,Milk (Cow),2616
Allium,"Sheep (Mutton, Lamb)",284
Allium,Sweet orange,529
Allium,Turmeric,777
Allium,White bread,2331
Almond,Apple,97
Almond,Apricot,100
Almond,Common grape,239
Almond,Cumin,78
Almond,Fenugreek,36
Almond,Milk (Cow),616
Almond,"Sheep (Mutton, Lamb)",14
Almond,Sweet orange,237
Almond,Turmeric,55
Almond,White bread,118
Apple,Apricot,60
Apple,Common grape,435
Apple,Coriander,115
Apple,Cumin,100
Apple,Eggs,977
Apple,Fenugreek,78
Apple,Lemon,399
Apple,Milk (Cow),474
Apple,Pepper (Spice),195
Apple,Red bell pepper,325
Apple,"Sheep (Mutton, Lamb)",8
Apple,Soft-necked garlic,227
Apple,Sweet orange,249
Apple,Turmeric,81
Apple,White bread,177
Apricot,Common grape,70
Apricot,Coriander,39
Apricot,Cumin,37
Apricot,Eggs,247
Apricot,Fenugreek,16
Apricot,Lemon,129
Apricot,Milk (Cow),137
Apricot,Pepper (Spice),46
Apricot,Red bell pepper,74
Apricot,"Sheep (Mutton, Lamb)",17
Apricot,Soft-necked garlic,64
Apricot,Sweet orange,112
Apricot,Turmeric,21
Apricot,White bread,32
Common grape,Coriander,136
Common grape,Cumin,146
Common grape,Eggs,1142
Common grape,Fenugreek,76
Common grape,Lemon,342
Common grape,Milk (Cow),550
Common grape,Pepper (Spice),162
Common grape,Red bell pepper,252
Common grape,"Sheep (Mutton, Lamb)",15
Common grape,Soft-necked garlic,197
Common grape,Sweet orange,290
Common grape,Turmeric,98
Common grape,White bread,153
Coriander,Cumin,1694
Coriander,Fenugreek,848
Coriander,Milk (Cow),177
Coriander,"Sheep (Mutton, Lamb)",100
Coriander,Sweet orange,172
Coriander,Turmeric,1011
Coriander,White bread,225
Cumin,Eggs,437
Cumin,Fenugreek,842
Cumin,Lemon,439
Cumin,Milk (Cow),195
Cumin,Pepper (Spice),1056
Cumin,Red bell pepper,1999
Cumin,"Sheep (Mutton, Lamb)",104
Cumin,Soft-necked garlic,2065
Cumin,Sweet orange,134
Cumin,Turmeric,1012
Cumin,White bread,256
Eggs,Fenugreek,193
Eggs,Milk (Cow),6642
Eggs,"Sheep (Mutton, Lamb)",55
Eggs,Sweet orange,1063
Eggs,Turmeric,225
Eggs,White bread,2229
Fenugreek,Lemon,134
Fenugreek,Milk (Cow),89
Fenugreek,Pepper (Spice),171
Fenugreek,Red bell pepper,844
Fenugreek,"Sheep (Mutton, Lamb)",21
Fenugreek,Soft-necked garlic,405
Fenugreek,Sweet orange,33
Fenugreek,Turmeric,847
Fenugreek,White bread,77
Lemon,Milk (Cow),1110
Lemon,"Sheep (Mutton, Lamb)",107
Lemon,Sweet orange,690
Lemon,Turmeric,203
Lemon,White bread,595
Milk (Cow),Pepper (Spice),1109
Milk (Cow),Red bell pepper,1868
Milk (Cow),"Sheep (Mutton, Lamb)",31
Milk (Cow),Soft-necked garlic,1328
Milk (Cow),Sweet orange,571
Milk (Cow),Turmeric,104
Milk (Cow),White bread,953
Pepper (Spice),"Sheep (Mutton, Lamb)",199
Pepper (Spice),Sweet orange,285
Pepper (Spice),Turmeric,259
Pepper (Spice),White bread,1189
Red bell pepper,"Sheep (Mutton, Lamb)",175
Red bell pepper,Sweet orange,383
Red bell pepper,Turmeric,971
Red bell pepper,White bread,1670
"Sheep (Mutton, Lamb)",Soft-necked garlic,315
"Sheep (Mutton, Lamb)",Sweet orange,30
"Sheep (Mutton, Lamb)",Turmeric,38
"Sheep (Mutton, Lamb)",White bread,75
Soft-necked garlic,Sweet orange,454
Soft-necked garlic,Turmeric,606
Soft-necked garlic,White bread,1833
Sweet orange,Turmeric,41
Sweet orange,White bread,110
Turmeric,White bread,88
Allium,Blackcurrant,45
Allium,Sherry,283
Almond,Blackcurrant,41
Almond,Sherry,36
Apple,Blackcurrant,30
Apple,Chicken,128
Apple,Common wheat,1033
Apple,Salted butter,966
Apple,Sherry,17
Blackcurrant,Chicken,16
Blackcurrant,Common wheat,139
Blackcurrant,Coriander,16
Blackcurrant,Cumin,17
Blackcurrant,Fenugreek,10
Blackcurrant,Milk (Cow),65
Blackcurrant,Red bell pepper,23
Blackcurrant,Salted butter,135
Blackcurrant,Sherry,10
Blackcurrant,Turmeric,10
Chicken,Cumin,658
Chicken,Fenugreek,280
Chicken,Milk (Cow),685
Chicken,Sherry,128
Chicken,Turmeric,373
Common wheat,Cumin,554
Common wheat,Fenugreek,147
Common wheat,Milk (Cow),6958
Common wheat,Sherry,153
Common wheat,Turmeric,192
Coriander,Sherry,48
Cumin,Salted butter,467
Cumin,Sherry,43
Fenugreek,Salted butter,202
Fenugreek,Sherry,13
Milk (Cow),Salted butter,6151
Milk (Cow),Sherry,86
Red bell pepper,Sherry,221
Salted butter,Sherry,219
Salted butter,Turmeric,257
Sherry,Turmeric,16
Allium,Mango,139
Allium,Rice,2736
Almond,Mango,15
Almond,Rice,261
Apple,Mango,22
Apple,Rice,200
Common grape,Mango,24
Common grape,Rice,216
Common grape,Salted butter,940
Coriander,Mango,145
Coriander,Rice,483
Cumin,Mango,76
Cumin,Rice,367
Eggs,Mango,75
Eggs,Rice,1495
Fenugreek,Mango,44
Fenugreek,Rice,167
Lemon,Mango,59
Lemon,Rice,655
Mango,Milk (Cow),43
Mango,Pepper (Spice),57
Mango,Red bell pepper,124
Mango,Rice,52
Mango,Salted butter,55
Mango,"Sheep (Mutton, Lamb)",7
Mango,Turmeric,52
Mango,White bread,25
Milk (Cow),Rice,1131
Pepper (Spice),Rice,975
Red bell pepper,Rice,1785
Rice,Salted butter,1710
Rice,"Sheep (Mutton, Lamb)",44
Rice,Turmeric,232
Rice,White bread,226
Salted butter,"Sheep (Mutton, Lamb)",99
Salted butter,White bread,1747
Allium,Barley,161
Allium,Carrot,2490
Allium,Common thyme,1895
Allium,European plum,78
Allium,Grape wine,2293
Allium,Liquor,120
Allium,Sweet bay,1135
Allium,Sweet marjoram,362
Almond,Barley,9
Almond,Carrot,63
Almond,Common thyme,34
Almond,European plum,28
Almond,Grape wine,106
Almond,Liquor,70
Almond,Sweet bay,15
Almond,Sweet marjoram,10
Apricot,Barley,6
Apricot,Carrot,22
Apricot,Chicken,60
Apricot,Common thyme,18
Apricot,Common wheat,284
Apricot,European plum,39
Apricot,Grape wine,45
Apricot,Liquor,33
Apricot,Salted butter,284
Apricot,Soup,38
Apricot,Sweet bay,10
Apricot,Sweet marjoram,5
Barley,Carrot,80
Barley,Chicken,25
Barley,Common thyme,39
Barley,Common wheat,63
Barley,European plum,1
Barley,Grape wine,25
Barley,Liquor,2
Barley,Red bell pepper,88
Barley,Salted butter,52
Barley,Soup,60
Barley,Sweet bay,26
Barley,Sweet marjoram,5
Carrot,Chicken,577
Carrot,Common thyme,542
Carrot,Common wheat,835
Carrot,European plum,26
Carrot,Grape wine,477
Carrot,Liquor,23
Carrot,Red bell pepper,1401
Carrot,Salted butter,870
Carrot,Soup,844
Carrot,Sweet bay,415
Carrot,Sweet marjoram,81
Chicken,Common thyme,565
Chicken,European plum,30
Chicken,Grape wine,586
Chicken,Liquor,37
Chicken,Sweet bay,220
Chicken,Sweet marjoram,141
Common thyme,Common wheat,772
Common thyme,European plum,17
Common thyme,Grape wine,582
Common thyme,Liquor,44
Common thyme,Red bell pepper,1315
Common thyme,Salted butter,1085
Common thyme,Soup,763
Common thyme,Sweet bay,502
Common thyme,Sweet marjoram,333
Common wheat,European plum,119
Common wheat,Grape wine,740
Common wheat,Liquor,302
Common wheat,Sweet bay,328
Common wheat,Sweet marjoram,142
European plum,Grape wine,40
European plum,Liquor,22
European plum,Red bell pepper,45
European plum,Salted butter,99
European plum,Soup,41
European plum,Sweet bay,10
European plum,Sweet marjoram,3
Grape wine,Liquor,86
Grape wine,Red bell pepper,1686
Grape wine,Salted butter,1120
Grape wine,Soup,774
Grape wine,Sweet bay,374
Grape wine,Sweet marjoram,64
Liquor,Red bell pepper,71
Liquor,Salted butter,338
Liquor,Soup,66
Liquor,Sweet bay,37
Liquor,Sweet marjoram,3
Red bell pepper,Sweet bay,631
Red bell pepper,Sweet marjoram,244
Salted butter,Sweet bay,387
Salted butter,Sweet marjoram,202
Soup,Sweet bay,438
Soup,Sweet marjoram,147
Sweet bay,Sweet marjoram,44
Allium,Honey,608
Allium,Olive,5593
Almond,Honey,195
Almond,Olive,210
Apricot,Ceylon cinnamon,119
Apricot,Ginger,59
Apricot,Honey,57
Apricot,Olive,55
Apricot,Parsley,29
Ceylon cinnamon,Honey,406
Ceylon cinnamon,Olive,337
Ceylon cinnamon,Turmeric,145
Chicken,Honey,290
Chicken,Olive,1365
Coriander,Honey,153
Coriander,Olive,1133
Ginger,Honey,345
Ginger,Olive,394
Ginger,Turmeric,352
Honey,Olive,390
Honey,Parsley,104
Honey,Pepper (Spice),328
Honey,Salted butter,702
Honey,Soft-necked garlic,580
Honey,Turmeric,55
Olive,Parsley,2334
Olive,Pepper (Spice),3296
Olive,Salted butter,1617
Olive,Soft-necked garlic,6446
Olive,Turmeric,268
Parsley,Turmeric,106
Allium,Molasses,2388
Allium,Mustard,2458
Almond,Molasses,322
Almond,Mustard,102
Apricot,Molasses,96
Apricot,Mustard,42
Common grape,Ginger,162
Common grape,Grape wine,122
Common grape,Molasses,551
Common grape,Mustard,86
Coriander,Grape wine,284
Coriander,Molasses,250
Coriander,Mustard,219
Ginger,Grape wine,360
Ginger,Molasses,803
Ginger,Mustard,339
Grape wine,Molasses,347
Grape wine,Mustard,515
Grape wine,Soft-necked garlic,2159
Molasses,Mustard,939
Molasses,Soft-necked garlic,1680
Mustard,Soft-necked garlic,1366
Allium,Cabbage,722
Allium,Caraway,95
Allium,Chickpea,265
Allium,Garden tomato (var.),7018
Allium,Green zucchini,650
Allium,Sunburst squash (pattypan squash),342
Allium,Turnip,117
Almond,Cabbage,34
Almond,Caraway,2
Almond,Chickpea,16
Almond,Garden tomato (var.),84
Almond,Green zucchini,17
Almond,Sunburst squash (pattypan squash),13
Almond,Turnip,1
Barley,Cabbage,12
Barley,Caraway,2
Barley,Chickpea,3
Barley,Coriander,19
Barley,Cumin,12
Barley,Garden tomato (var.),56
Barley,Ginger,30
Barley,Green zucchini,8
Barley,Olive,51
Barley,Pepper (Spice),58
Barley,Saffron,1
Barley,Sunburst squash (pattypan squash),2
Barley,Turnip,9
Cabbage,Caraway,29
Cabbage,Carrot,327
Cabbage,Chickpea,6
Cabbage,Common wheat,169
Cabbage,Coriander,90
Cabbage,Cumin,45
Cabbage,Garden tomato (var.),213
Cabbage,Ginger,162
Cabbage,Green zucchini,27
Cabbage,Olive,138
Cabbage,Pepper (Spice),261
Cabbage,Red bell pepper,398
Cabbage,Saffron,1
Cabbage,Sunburst squash (pattypan squash),8
Cabbage,Turnip,23
Caraway,Carrot,32
Caraway,Chickpea,5
Caraway,Common wheat,107
Caraway,Coriander,40
Caraway,Cumin,36
Caraway,Garden tomato (var.),31
Caraway,Ginger,9
Caraway,Green zucchini,4
Caraway,Olive,61
Caraway,Pepper (Spice),40
Caraway,Red bell pepper,89
Caraway,Saffron,3
Caraway,Sunburst squash (pattypan squash),6
Caraway,Turnip,5
Carrot,Chickpea,70
Carrot,Coriander,329
Carrot,Cumin,286
Carrot,Garden tomato (var.),918
Carrot,Ginger,318
Carrot,Green zucchini,216
Carrot,Olive,862
Carrot,Pepper (Spice),1051
Carrot,Saffron,35
Carrot,Sunburst squash (pattypan squash),84
Carrot,Turnip,117
Chickpea,Common wheat,65
Chickpea,Coriander,118
Chickpea,Cumin,150
Chickpea,Garden tomato (var.),186
Chickpea,Ginger,35
Chickpea,Green zucchini,32
Chickpea,Olive,243
Chickpea,Pepper (Spice),102
Chickpea,Red bell pepper,211
Chickpea,Saffron,17
Chickpea,Sunburst squash (pattypan squash),15
Chickpea,Turnip,8
Common wheat,Garden tomato (var.),1594
Common wheat,Green zucchini,301
Common wheat,Olive,1725
Common wheat,Sunburst squash (pattypan squash),117
Common wheat,Turnip,43
Coriander,Garden tomato (var.),1144
Coriander,Green zucchini,91
Coriander,Sunburst squash (pattypan squash),68
Coriander,Turnip,16
Cumin,Garden tomato (var.),1288
Cumin,Ginger,455
Cumin,Green zucchini,104
Cumin,Olive,1077
Cumin,Saffron,36
Cumin,Sunburst squash (pattypan squash),70
Cumin,Turnip,14
Garden tomato (var.),Ginger,382
Garden tomato (var.),Green zucchini,456
Garden tomato (var.),Olive,4058
Garden tomato (var.),Pepper (Spice),2615
Garden tomato (var.),Red bell pepper,4846
Garden tomato (var.),Saffron,84
Garden tomato (var.),Sunburst squash (pattypan squash),155
Garden tomato (var.),Turnip,35
Ginger,Green zucchini,48
Ginger,Sunburst squash (pattypan squash),45
Ginger,Turnip,11
Green zucchini,Olive,473
Green zucchini,Pepper (Spice),224
Green zucchini,Red bell pepper,536
Green zucchini,Saffron,14
Green zucchini,Sunburst squash (pattypan squash),144
Green zucchini,Turnip,16
Olive,Red bell pepper,4594
Olive,Saffron,139
Olive,Sunburst squash (pattypan squash),235
Olive,Turnip,55
Pepper (Spice),Sunburst squash (pattypan squash),121
Pepper (Spice),Turnip,64
Red bell pepper,Sunburst squash (pattypan squash),253
Red bell pepper,Turnip,67
Saffron,Sunburst squash (pattypan squash),8
Saffron,Turnip,7
Sunburst squash (pattypan squash),Turnip,15
Allium,Cheese,5801
Allium,Common mushroom,2236
Allium,Root vegetables,874
Allium,Water,252
Almond,Cheese,280
Almond,Common mushroom,59
Almond,Root vegetables,25
Almond,Water,12
Cardamom,Carrot,24
Cardamom,Cheese,13
Cardamom,Chickpea,7
Cardamom,Common mushroom,6
Cardamom,Garden tomato (var.),37
Cardamom,Green zucchini,4
Cardamom,Olive,48
Cardamom,Root vegetables,10
Cardamom,Sunburst squash (pattypan squash),4
Cardamom,Sweet orange,44
Cardamom,Water,1
Carrot,Cheese,535
Carrot,Common mushroom,401
Carrot,Root vegetables,285
Carrot,Sweet orange,129
Carrot,Water,39
Cheese,Chickpea,72
Cheese,Common mushroom,1399
Cheese,Common wheat,4167
Cheese,Coriander,474
Cheese,Garden tomato (var.),3665
Cheese,Green zucchini,418
Cheese,Olive,3692
Cheese,Red bell pepper,4192
Cheese,Root vegetables,272
Cheese,Sunburst squash (pattypan squash),179
Cheese,Sweet orange,254
Cheese,Water,136
Chickpea,Common mushroom,11
Chickpea,Root vegetables,34
Chickpea,Sweet orange,9
Chickpea,Water,4
Common mushroom,Common wheat,836
Common mushroom,Coriander,127
Common mushroom,Garden tomato (var.),867
Common mushroom,Green zucchini,142
Common mushroom,Olive,993
Common mushroom,Red bell pepper,1552
Common mushroom,Root vegetables,174
Common mushroom,Sunburst squash (pattypan squash),57
Common mushroom,Sweet orange,33
Common mushroom,Water,21
Common wheat,Root vegetables,399
Common wheat,Sweet orange,1092
Common wheat,Water,84
Coriander,Root vegetables,128
Coriander,Water,33
Garden tomato (var.),Root vegetables,364
Garden tomato (var.),Sweet orange,183
Garden tomato (var.),Water,140
Green zucchini,Root vegetables,55
Green zucchini,Sweet orange,17
Green zucchini,Water,7
Olive,Root vegetables,332
Olive,Sweet orange,447
Olive,Water,145
Red bell pepper,Root vegetables,471
Red bell pepper,Water,205
Root vegetables,Sunburst squash (pattypan squash),44
Root vegetables,Sweet orange,33
Root vegetables,Water,8
Sunburst squash (pattypan squash),Sweet orange,19
Sunburst squash (pattypan squash),Water,5
Sweet orange,Water,17
Allium,Date,40
Almond,Date,50
Cardamom,Date,11
Chickpea,Date,5
Chickpea,Lemon,117
Common wheat,Date,252
Coriander,Date,28
Date,Lemon,43
Date,Olive,31
Lemon,Olive,2222
Allium,Cauliflower,206
Allium,Lentils,208
Almond,Cauliflower,14
Almond,Lentils,4
Carrot,Cauliflower,104
Carrot,Common grape,144
Carrot,Lentils,93
Cauliflower,Common grape,15
Cauliflower,Common wheat,81
Cauliflower,Coriander,49
Cauliflower,Cumin,45
Cauliflower,Grape wine,46
Cauliflower,Green zucchini,11
Cauliflower,Lentils,4
Cauliflower,Olive,114
Cauliflower,Root vegetables,24
Common grape,Common wheat,1146
Common grape,Green zucchini,41
Common grape,Lentils,4
Common grape,Olive,208
Common grape,Root vegetables,30
Common wheat,Lentils,25
Coriander,Lentils,68
Cumin,Grape wine,204
Cumin,Lentils,87
Cumin,Root vegetables,124
Grape wine,Green zucchini,83
Grape wine,Lentils,30
Grape wine,Olive,2104
Grape wine,Root vegetables,105
Green zucchini,Lentils,11
Lentils,Olive,123
Lentils,Root vegetables,39
Allium,Common pea,736
Allium,Potato,2254
Almond,Common pea,29
Almond,Potato,22
Carrot,Ceylon cinnamon,223
Carrot,Common pea,287
Carrot,Fennel,107
Carrot,Potato,782
Carrot,Turmeric,153
Ceylon cinnamon,Chickpea,41
Ceylon cinnamon,Common grape,810
Ceylon cinnamon,Common pea,20
Ceylon cinnamon,Cumin,308
Ceylon cinnamon,Garden tomato (var.),329
Ceylon cinnamon,Green zucchini,124
Ceylon cinnamon,Potato,83
Chickpea,Common grape,23
Chickpea,Common pea,16
Chickpea,Fennel,16
Chickpea,Potato,34
Chickpea,Soup,60
Chickpea,Turmeric,60
Common grape,Common pea,17
Common grape,Fennel,34
Common grape,Garden tomato (var.),129
Common grape,Potato,33
Common grape,Saffron,26
Common grape,Soup,107
Common pea,Cumin,112
Common pea,Fennel,20
Common pea,Garden tomato (var.),248
Common pea,Ginger,123
Common pea,Green zucchini,24
Common pea,Olive,288
Common pea,Potato,171
Common pea,Saffron,33
Common pea,Soup,229
Common pea,Turmeric,80
Cumin,Fennel,62
Cumin,Potato,231
Cumin,Soup,479
Fennel,Garden tomato (var.),406
Fennel,Green zucchini,52
Fennel,Olive,522
Fennel,Potato,77
Fennel,Turmeric,25
Garden tomato (var.),Potato,643
Garden tomato (var.),Soup,1108
Garden tomato (var.),Turmeric,303
Ginger,Potato,123
Green zucchini,Potato,95
Green zucchini,Soup,140
Green zucchini,Turmeric,43
Olive,Potato,812
Olive,Soup,1342
Potato,Saffron,20
Potato,Soup,497
Potato,Turmeric,135
Saffron,Turmeric,24
Soup,Turmeric,198
Allium,Pepper (Capsicum),5210
Allium,Sweet potato,168
Almond,Pepper (Capsicum),84
Almond,Sweet potato,12
Carrot,Fenugreek,106
Carrot,Pepper (Capsicum),488
Carrot,Soft-necked garlic,1540
Carrot,Sweet potato,55
Ceylon cinnamon,Fenugreek,74
Ceylon cinnamon,Pepper (Capsicum),346
Ceylon cinnamon,Sweet orange,542
Ceylon cinnamon,Sweet potato,144
Chickpea,Fenugreek,31
Chickpea,Pepper (Capsicum),119
Chickpea,Soft-necked garlic,261
Chickpea,Sweet potato,9
Common grape,Pepper (Capsicum),102
Common grape,Sweet potato,22
Coriander,Pepper (Capsicum),1679
Coriander,Sweet potato,56
Cumin,Pepper (Capsicum),1753
Cumin,Sweet potato,55
Fenugreek,Green zucchini,26
Fenugreek,Olive,174
Fenugreek,Pepper (Capsicum),197
Fenugreek,Sweet potato,21
Green zucchini,Pepper (Capsicum),141
Green zucchini,Soft-necked garlic,544
Green zucchini,Sweet potato,7
Olive,Pepper (Capsicum),1913
Olive,Sweet potato,82
Pepper (Capsicum),Red bell pepper,3215
Pepper (Capsicum),Soft-necked garlic,4799
Pepper (Capsicum),Sweet orange,227
Pepper (Capsicum),Sweet potato,65
Pepper (Capsicum),Turmeric,381
Red bell pepper,Sweet potato,124
Soft-necked garlic,Sweet potato,110
Sweet orange,Sweet potato,71
Sweet potato,Turmeric,28
Allium,"Cattle (Beef, Veal)",3980
Allium,Vinegar,4799
Almond,"Cattle (Beef, Veal)",33
Almond,Vinegar,175
"Cattle (Beef, Veal)",Common grape,98
"Cattle (Beef, Veal)",Coriander,369
"Cattle (Beef, Veal)",Cumin,562
"Cattle (Beef, Veal)",Eggs,1214
"Cattle (Beef, Veal)",Fenugreek,78
"Cattle (Beef, Veal)",Milk (Cow),696
"Cattle (Beef, Veal)",Pepper (Spice),1841
"Cattle (Beef, Veal)",Red bell pepper,2453
"Cattle (Beef, Veal)",Sweet bay,384
"Cattle (Beef, Veal)",Turmeric,100
"Cattle (Beef, Veal)",Vinegar,1429
"Cattle (Beef, Veal)",White bread,915
Common grape,Sweet bay,25
Common grape,Vinegar,217
Coriander,Sweet bay,129
Coriander,Vinegar,581
Cumin,Sweet bay,149
Cumin,Vinegar,462
Eggs,Sweet bay,172
Eggs,Vinegar,1872
Fenugreek,Sweet bay,38
Fenugreek,Vinegar,130
Milk (Cow),Sweet bay,127
Milk (Cow),Vinegar,535
Pepper (Spice),Sweet bay,710
Pepper (Spice),Vinegar,1979
Red bell pepper,Vinegar,3366
Sweet bay,Turmeric,63
Sweet bay,Vinegar,313
Sweet bay,White bread,119
Turmeric,Vinegar,177
Vinegar,White bread,839
Ceylon cinnamon,Rice,405
Chicken,Common grape,139
Chicken,Common pea,190
Chicken,Rice,931
Common grape,Honey,188
Common pea,Common wheat,165
Common pea,Coriander,130
Common pea,Honey,27
Common pea,Lemon,135
Common pea,Red bell pepper,495
Common pea,Rice,298
Common wheat,Honey,852
Common wheat,Rice,1395
Cumin,Honey,121
Honey,Lemon,426
Honey,Red bell pepper,503
Honey,Rice,219
Honey,Soup,111
Olive,Rice,754
Rice,Soup,980
Ceylon cinnamon,Mustard,271
Chicken,Garden tomato (var.),1253
